"Timestamp.2026","2026","Timestamp.2025","2025","Timestamp.2024","2024","Timestamp.2023","2023","Timestamp.2022","2022","Timestamp.2021","2021","Timestamp.2020","2020","Timestamp.2019","2019","Timestamp.2018","2018","Timestamp.2017","2017","Timestamp.2016","2016","Timestamp.2015","2015","Timestamp.2014","2014","Timestamp.2013","2013","Timestamp.2012","2012","Timestamp.2011","2011","Timestamp.2010","2010","Timestamp.2009","2009","Timestamp.2008","2008","Timestamp.2007","2007"
2024-11-15,1.5,"2023-11-15",NA,"2022-11-15",NA,"2021-11-15","23","2020-11-15",NA,"2019-11-15","16.75","2018-11-15","3.75","2017-11-15","20.75","2016-11-15","23","2015-11-15",NA,"2014-11-15",NA,"2013-11-15",NA,"2012-11-15","46.5","2011-11-15","28.75","2010-11-15","38.5","2009-11-15",NA,"2008-11-15","5.5","2007-11-15",NA,"2006-11-15",NA,"2005-11-15",NA
2024-11-16,1.5,"2023-11-16",NA,"2022-11-16",NA,"2021-11-16","21.5","2020-11-16","38","2019-11-16","16.4166666666667","2018-11-16","5","2017-11-16","20.75","2016-11-16","22.5","2015-11-16","3.25","2014-11-16",NA,"2013-11-16",NA,"2012-11-16","53","2011-11-16","34.25","2010-11-16","45.5","2009-11-16","3","2008-11-16","5.5","2007-11-16",NA,"2006-11-16",NA,"2005-11-16",NA
2024-11-17,1.5,"2023-11-17",NA,"2022-11-17",NA,"2021-11-17","28.75","2020-11-17","36","2019-11-17","16.0833333333333","2018-11-17","4.25","2017-11-17","21.5","2016-11-17","23.75","2015-11-17","3.25","2014-11-17","25","2013-11-17",NA,"2012-11-17","52.8333333333333","2011-11-17","27","2010-11-17","50.5","2009-11-17","14","2008-11-17","5.5","2007-11-17",NA,"2006-11-17",NA,"2005-11-17",NA
2024-11-18,1.5,"2023-11-18",NA,"2022-11-18","34","2021-11-18","28","2020-11-18","37.75","2019-11-18","15.75","2018-11-18","3.5","2017-11-18","21.3333333333333","2016-11-18","21.25","2015-11-18","3","2014-11-18","23.25","2013-11-18","16.25","2012-11-18","52.6666666666667","2011-11-18","27","2010-11-18","56.5","2009-11-18","16","2008-11-18","6","2007-11-18",NA,"2006-11-18",NA,"2005-11-18",NA
2024-11-19,2.75,"2023-11-19",NA,"2022-11-19","36.1666666666667","2021-11-19","28.5","2020-11-19","34.75","2019-11-19","16","2018-11-19","2.75","2017-11-19","21.1666666666667","2016-11-19","22.3333333333333","2015-11-19","3.5","2014-11-19","18.5","2013-11-19","16","2012-11-19","52.5","2011-11-19","26.25","2010-11-19","42.75","2009-11-19","12","2008-11-19","3","2007-11-19",NA,"2006-11-19",NA,"2005-11-19",NA
2024-11-20,2,"2023-11-20",NA,"2022-11-20","38.3333333333333","2021-11-20","27.8333333333333","2020-11-20","36.5","2019-11-20","16.75","2018-11-20","4","2017-11-20","21","2016-11-20","23.4166666666667","2015-11-20","4","2014-11-20","18.5","2013-11-20","12.5","2012-11-20","51.5","2011-11-20","25.5","2010-11-20","41.6666666666667","2009-11-20","12.5","2008-11-20","0","2007-11-20",NA,"2006-11-20",NA,"2005-11-20",NA
2024-11-21,1.75,"2023-11-21",NA,"2022-11-21","40.5","2021-11-21","27.1666666666667","2020-11-21","36.6666666666667","2019-11-21","14.75","2018-11-21","5","2017-11-21","20.25","2016-11-21","24.5","2015-11-21","4.41666666666667","2014-11-21","19","2013-11-21","12","2012-11-21","51.5","2011-11-21","24.75","2010-11-21","40.5833333333333","2009-11-21","12.1666666666667","2008-11-21","-1.5","2007-11-21",NA,"2006-11-21",NA,"2005-11-21",NA
2024-11-22,1.5,"2023-11-22",NA,"2022-11-22","41.5","2021-11-22","26.5","2020-11-22","36.8333333333333","2019-11-22","14.5","2018-11-22","5.125","2017-11-22","21.5","2016-11-22","29.75","2015-11-22","4.83333333333333","2014-11-22","19","2013-11-22","15.25","2012-11-22","51.5","2011-11-22","21","2010-11-22","39.5","2009-11-22","11.8333333333333","2008-11-22","-1.41666666666667","2007-11-22",NA,"2006-11-22",NA,"2005-11-22",NA
2024-11-23,1.41666666666667,"2023-11-23",NA,"2022-11-23","40.5","2021-11-23","28","2020-11-23","37","2019-11-23","14.3333333333333","2018-11-23","5.25","2017-11-23","21.75","2016-11-23","32.75","2015-11-23","5.25","2014-11-23","19","2013-11-23","14.9166666666667","2012-11-23","51.5","2011-11-23","15.5","2010-11-23","40.75","2009-11-23","11.5","2008-11-23","-1.33333333333333","2007-11-23",NA,"2006-11-23",NA,"2005-11-23",NA
2024-11-24,1.33333333333333,"2023-11-24",NA,"2022-11-24","40.875","2021-11-24","27.75","2020-11-24","36.25","2019-11-24","14.1666666666667","2018-11-24","4","2017-11-24","22","2016-11-24","33.875","2015-11-24","5.5","2014-11-24","19","2013-11-24","14.5833333333333","2012-11-24","51.25","2011-11-24","15.5","2010-11-24","43.5","2009-11-24","9.5","2008-11-24","-1.25","2007-11-24",NA,"2006-11-24",NA,"2005-11-24",NA
2024-11-25,1.25,"2023-11-25",NA,"2022-11-25","41.25","2021-11-25","26.375","2020-11-25","36.5","2019-11-25","14","2018-11-25","2.75","2017-11-25","21.75","2016-11-25","35","2015-11-25","6.75","2014-11-25","19.5","2013-11-25","14.25","2012-11-25","51","2011-11-25","15.5","2010-11-25","40","2009-11-25","4.25","2008-11-25","-1","2007-11-25",NA,"2006-11-25",NA,"2005-11-25",NA
2024-11-26,1.75,"2023-11-26",NA,"2022-11-26","42","2021-11-26","25","2020-11-26","35.875","2019-11-26","9.5","2018-11-26","1.5","2017-11-26","21.5","2016-11-26","35.75","2015-11-26","6.75","2014-11-26","21.5","2013-11-26","15","2012-11-26","50.75","2011-11-26","15.5","2010-11-26","40","2009-11-26","1","2008-11-26","0.5","2007-11-26",NA,"2006-11-26",NA,"2005-11-26",NA
2024-11-27,1.25,"2023-11-27",NA,"2022-11-27","42.75","2021-11-27","25","2020-11-27","35.25","2019-11-27","9.75","2018-11-27","3.25","2017-11-27","21.25","2016-11-27","36.5","2015-11-27","6.75","2014-11-27","20.875","2013-11-27","15.5","2012-11-27","51.25","2011-11-27","15.5","2010-11-27","40.3333333333333","2009-11-27","1","2008-11-27","0","2007-11-27",NA,"2006-11-27",NA,"2005-11-27",NA
2024-11-28,1.625,"2023-11-28",NA,"2022-11-28","43.5","2021-11-28","25","2020-11-28","35.6666666666667","2019-11-28","9.875","2018-11-28","3","2017-11-28","21.25","2016-11-28","37.25","2015-11-28","6.58333333333333","2014-11-28","20.25","2013-11-28","14.75","2012-11-28","46","2011-11-28","15.5","2010-11-28","40.6666666666667","2009-11-28","-0.333333333333333","2008-11-28","0","2007-11-28",NA,"2006-11-28",NA,"2005-11-28",NA
2024-11-29,2,"2023-11-29",NA,"2022-11-29","44.75","2021-11-29","25","2020-11-29","36.0833333333333","2019-11-29","10","2018-11-29","2.5","2017-11-29","21.75","2016-11-29","34.75","2015-11-29","6.41666666666667","2014-11-29","20.0833333333333","2013-11-29","14","2012-11-29","46.25","2011-11-29","15.25","2010-11-29","41","2009-11-29","-1.66666666666667","2008-11-29","-0.333333333333333","2007-11-29",NA,"2006-11-29",NA,"2005-11-29",NA
2024-11-30,1.83333333333333,"2023-11-30",NA,"2022-11-30","46","2021-11-30","19.5","2020-11-30","36.5","2019-11-30","10.1666666666667","2018-11-30","4.25","2017-11-30","21","2016-11-30","31.5","2015-11-30","6.25","2014-11-30","19.9166666666667","2013-11-30","14.25","2012-11-30","43.25","2011-11-30","15.25","2010-11-30","41","2009-11-30","-3","2008-11-30","-0.666666666666667","2007-11-30",NA,"2006-11-30",NA,"2005-11-30",NA
2024-12-01,1.66666666666667,"2023-12-01",NA,"2022-12-01","36.5","2021-12-01","21.75","2020-12-01","35.75","2019-12-01","10.3333333333333","2018-12-01","5.83333333333333","2017-12-01","22","2016-12-01","26.25","2015-12-01","6.25","2014-12-01","19.75","2013-12-01","14.5","2012-12-01","40.9166666666667","2011-12-01","15.25","2010-12-01","40.5","2009-12-01","-1","2008-12-01","-1","2007-12-01",NA,"2006-12-01",NA,"2005-12-01",NA
2024-12-02,1.5,"2023-12-02",NA,"2022-12-02","37.5","2021-12-02","22.75","2020-12-02","34","2019-12-02","10.5","2018-12-02","7.41666666666667","2017-12-02","22.4166666666667","2016-12-02","27","2015-12-02","7.25","2014-12-02","16.5","2013-12-02","14.75","2012-12-02","38.5833333333333","2011-12-02","14.25","2010-12-02","40.5","2009-12-02","5","2008-12-02","-1","2007-12-02",NA,"2006-12-02",NA,"2005-12-02",NA
2024-12-03,1,"2023-12-03",NA,"2022-12-03","38","2021-12-03","26.75","2020-12-03","34","2019-12-03","9.25","2018-12-03","9","2017-12-03","22.8333333333333","2016-12-03","28.1666666666667","2015-12-03","7","2014-12-03","13.75","2013-12-03","14.5","2012-12-03","36.25","2011-12-03","14.1666666666667","2010-12-03","41.5","2009-12-03","18","2008-12-03","-2","2007-12-03",NA,"2006-12-03",NA,"2005-12-03",NA
2024-12-04,0.75,"2023-12-04",NA,"2022-12-04","38.5","2021-12-04","27.0833333333333","2020-12-04","34","2019-12-04","9.25","2018-12-04","8.25","2017-12-04","23.25","2016-12-04","29.3333333333333","2015-12-04","6.75","2014-12-04","13.5","2013-12-04","13.5","2012-12-04","39.25","2011-12-04","14.0833333333333","2010-12-04","37.6666666666667","2009-12-04","18.5","2008-12-04","-1","2007-12-04",NA,"2006-12-04",NA,"2005-12-04",NA
2024-12-05,1,"2023-12-05",NA,"2022-12-05","39","2021-12-05","27.4166666666667","2020-12-05","34","2019-12-05","8.5","2018-12-05","13.75","2017-12-05","21.75","2016-12-05","30.5","2015-12-05","6.91666666666667","2014-12-05","14.25","2013-12-05","14.5","2012-12-05","39","2011-12-05","14","2010-12-05","33.8333333333333","2009-12-05","18.1666666666667","2008-12-05","0.5","2007-12-05",NA,"2006-12-05",NA,"2005-12-05",NA
2024-12-06,1.75,"2023-12-06",NA,"2022-12-06","37.5","2021-12-06","27.75","2020-12-06","34","2019-12-06","10.25","2018-12-06","14.75","2017-12-06","23.25","2016-12-06","32.25","2015-12-06","7.08333333333333","2014-12-06","13.9166666666667","2013-12-06","15.25","2012-12-06","36","2011-12-06","14","2010-12-06","30","2009-12-06","17.8333333333333","2008-12-06","1.33333333333333","2007-12-06",NA,"2006-12-06",NA,"2005-12-06",NA
2024-12-07,1.91666666666667,"2023-12-07",NA,"2022-12-07","40.5","2021-12-07","26.5","2020-12-07","34","2019-12-07","10.5","2018-12-07","15.5","2017-12-07","24.25","2016-12-07","33.75","2015-12-07","7.25","2014-12-07","13.5833333333333","2013-12-07","15.6666666666667","2012-12-07","38.75","2011-12-07","14","2010-12-07","30","2009-12-07","17.5","2008-12-07","2.16666666666667","2007-12-07",NA,"2006-12-07",NA,"2005-12-07",NA
2024-12-08,2.08333333333333,"2023-12-08",NA,"2022-12-08","42.75","2021-12-08","29.25","2020-12-08","34.25","2019-12-08","10.75","2018-12-08","14.5","2017-12-08","24","2016-12-08","29.25","2015-12-08","8","2014-12-08","13.25","2013-12-08","16.0833333333333","2012-12-08","36.4166666666667","2011-12-08","13.75","2010-12-08","32.5","2009-12-08","13.5","2008-12-08","3","2007-12-08",NA,"2006-12-08",NA,"2005-12-08",NA
2024-12-09,2.25,"2023-12-09",NA,"2022-12-09","44.5","2021-12-09","30.5","2020-12-09","35","2019-12-09","11","2018-12-09","13.5","2017-12-09","23.4166666666667","2016-12-09","25.5","2015-12-09","7.75","2014-12-09","13","2013-12-09","16.5","2012-12-09","34.0833333333333","2011-12-09","13.75","2010-12-09","32.5","2009-12-09","11.5","2008-12-09","1","2007-12-09",NA,"2006-12-09",NA,"2005-12-09",NA
2024-12-10,2.5,"2023-12-10",NA,"2022-12-10","44.0833333333333","2021-12-10","30.5","2020-12-10","35.75","2019-12-10","11.25","2018-12-10","12.5","2017-12-10","22.8333333333333","2016-12-10","25.5833333333333","2015-12-10","7.25","2014-12-10","13.5","2013-12-10","16","2012-12-10","31.75","2011-12-10","13.75","2010-12-10","31","2009-12-10","7","2008-12-10","-1","2007-12-10",NA,"2006-12-10",NA,"2005-12-10",NA
2024-12-11,2.75,"2023-12-11",NA,"2022-12-11","43.6666666666667","2021-12-11","29.5","2020-12-11","37.25","2019-12-11","10.5","2018-12-11","10","2017-12-11","22.25","2016-12-11","25.6666666666667","2015-12-11","7.75","2014-12-11","12.25","2013-12-11","16.25","2012-12-11","35.75","2011-12-11","13.75","2010-12-11","30.3333333333333","2009-12-11","6","2008-12-11","-2","2007-12-11",NA,"2006-12-11",NA,"2005-12-11",NA
2024-12-12,3,"2023-12-12",NA,"2022-12-12","43.25","2021-12-12","28.5","2020-12-12","36.5833333333333","2019-12-12","10.75","2018-12-12","10.25","2017-12-12","22.5","2016-12-12","25.75","2015-12-12","6.75","2014-12-12","14.25","2013-12-12","15.25","2012-12-12","36","2011-12-12","13.75","2010-12-12","29.6666666666667","2009-12-12","5.75","2008-12-12","3.5","2007-12-12",NA,"2006-12-12",NA,"2005-12-12",NA
2024-12-13,2.25,"2023-12-13",NA,"2022-12-13","46.75","2021-12-13","27.5","2020-12-13","35.9166666666667","2019-12-13","12.25","2018-12-13","7.25","2017-12-13","22.25","2016-12-13","26.25","2015-12-13","5.75","2014-12-13","14.75","2013-12-13","17.25","2012-12-13","38.5","2011-12-13","20","2010-12-13","29","2009-12-13","5.5","2008-12-13","3.33333333333333","2007-12-13",NA,"2006-12-13",NA,"2005-12-13",NA
2024-12-14,1.83333333333333,"2023-12-14",NA,"2022-12-14","48.75","2021-12-14","30.5","2020-12-14","35.25","2019-12-14","12","2018-12-14","6.75","2017-12-14","21","2016-12-14","26.25","2015-12-14","4.75","2014-12-14","15.25","2013-12-14","16.75","2012-12-14","35.75","2011-12-14","20","2010-12-14","29","2009-12-14","5.25","2008-12-14","3.16666666666667","2007-12-14",NA,"2006-12-14",NA,"2005-12-14",NA
2024-12-15,1.41666666666667,"2023-12-15",NA,"2022-12-15","44.75","2021-12-15","31.75","2020-12-15","36.25","2019-12-15","11.75","2018-12-15","6.41666666666667","2017-12-15","21.75","2016-12-15","24.25","2015-12-15","3.5","2014-12-15","15.75","2013-12-15","16.25","2012-12-15","35.3333333333333","2011-12-15","20","2010-12-15","29","2009-12-15","7","2008-12-15","3","2007-12-15",NA,"2006-12-15",NA,"2005-12-15",NA
2024-12-16,1,"2023-12-16",NA,"2022-12-16","45.25","2021-12-16","31.75","2020-12-16","37.25","2019-12-16","11.5","2018-12-16","6.08333333333333","2017-12-16","21.6666666666667","2016-12-16","24.25","2015-12-16","2.5","2014-12-16","17.5","2013-12-16","15.75","2012-12-16","34.9166666666667","2011-12-16","22.5","2010-12-16","32.5","2009-12-16","6","2008-12-16","3","2007-12-16",NA,"2006-12-16",NA,"2005-12-16",NA
2024-12-17,0.75,"2023-12-17",NA,"2022-12-17","43.5","2021-12-17","31","2020-12-17","36","2019-12-17","10.75","2018-12-17","5.75","2017-12-17","21.5833333333333","2016-12-17","23.6666666666667","2015-12-17","2.75","2014-12-17","19.5","2013-12-17","15.75","2012-12-17","34.5","2011-12-17","22.5","2010-12-17","32.5","2009-12-17","3.5","2008-12-17","5","2007-12-17",NA,"2006-12-17",NA,"2005-12-17",NA
2024-12-18,-1,"2023-12-18",NA,"2022-12-18","41.75","2021-12-18","31.5833333333333","2020-12-18","45.25","2019-12-18","12","2018-12-18","8","2017-12-18","21.5","2016-12-18","23.0833333333333","2015-12-18","3.75","2014-12-18","20.5","2013-12-18","16.25","2012-12-18","35.5","2011-12-18","22.5","2010-12-18","32.5","2009-12-18","2","2008-12-18","1.25","2007-12-18",NA,"2006-12-18",NA,"2005-12-18",NA
2024-12-19,0.25,"2023-12-19",NA,"2022-12-19","40","2021-12-19","32.1666666666667","2020-12-19","45.75","2019-12-19","12","2018-12-19","9.5","2017-12-19","20.25","2016-12-19","22.5","2015-12-19","4","2014-12-19","21.25","2013-12-19","14.25","2012-12-19","42.5","2011-12-19","22.5","2010-12-19","32.5","2009-12-19","2.5","2008-12-19","0","2007-12-19",NA,"2006-12-19",NA,"2005-12-19",NA
2024-12-20,2,"2023-12-20",NA,"2022-12-20","40.75","2021-12-20","32.75","2020-12-20","46.25","2019-12-20","13","2018-12-20","7.25","2017-12-20","20.5","2016-12-20","20","2015-12-20","4.25","2014-12-20","23.3333333333333","2013-12-20","13.25","2012-12-20","25.75","2011-12-20","22.5","2010-12-20","32.5","2009-12-20","3","2008-12-20","0.666666666666667","2007-12-20",NA,"2006-12-20",NA,"2005-12-20",NA
2024-12-21,1.75,"2023-12-21",NA,"2022-12-21","44.25","2021-12-21","33.25","2020-12-21","46.75","2019-12-21","13.8333333333333","2018-12-21","6.25","2017-12-21","16.5","2016-12-21","17","2015-12-21","4.5","2014-12-21","25.4166666666667","2013-12-21","13.75","2012-12-21","28.25","2011-12-21","21.75","2010-12-21","33.5","2009-12-21","3.5","2008-12-21","1.33333333333333","2007-12-21",NA,"2006-12-21",NA,"2005-12-21",NA
2024-12-22,1.5,"2023-12-22",NA,"2022-12-22","42.75","2021-12-22","31.5","2020-12-22","50","2019-12-22","14.6666666666667","2018-12-22","5.83333333333333","2017-12-22","17.25","2016-12-22","16.75","2015-12-22","4.5","2014-12-22","27.5","2013-12-22","14.25","2012-12-22","29.75","2011-12-22","23","2010-12-22","33.25","2009-12-22","3.5","2008-12-22","2","2007-12-22",NA,"2006-12-22",NA,"2005-12-22",NA
2024-12-23,1.25,"2023-12-23",NA,"2022-12-23","45","2021-12-23","31.25","2020-12-23","53","2019-12-23","15.5","2018-12-23","5.41666666666667","2017-12-23","17.5625","2016-12-23","16","2015-12-23","5","2014-12-23","28.5","2013-12-23","14.75","2012-12-23","31.25","2011-12-23","23.75","2010-12-23","36.25","2009-12-23","3.5","2008-12-23","1","2007-12-23",NA,"2006-12-23",NA,"2005-12-23",NA
2024-12-24,0.25,"2023-12-24",NA,"2022-12-24","45.5","2021-12-24","32.125","2020-12-24","52.5","2019-12-24","16","2018-12-24","5","2017-12-24","17.875","2016-12-24","17.0625","2015-12-24","4.5","2014-12-24","26.75","2013-12-24","14.75","2012-12-24","32.75","2011-12-24","25.1666666666667","2010-12-24","42","2009-12-24","2.25","2008-12-24","1","2007-12-24",NA,"2006-12-24",NA,"2005-12-24",NA
2024-12-25,0.75,"2023-12-25",NA,"2022-12-25","46","2021-12-25","33","2020-12-25","51.875","2019-12-25","15.875","2018-12-25","4.875","2017-12-25","18.1875","2016-12-25","18.125","2015-12-25","4.1875","2014-12-25","26.75","2013-12-25","14.875","2012-12-25","30.75","2011-12-25","26.5833333333333","2010-12-25","42","2009-12-25","2.5","2008-12-25","5","2007-12-25",NA,"2006-12-25",NA,"2005-12-25",NA
2024-12-26,1.25,"2023-12-26",NA,"2022-12-26","46.5","2021-12-26","33.875","2020-12-26","51.25","2019-12-26","15.75","2018-12-26","4.75","2017-12-26","18.5","2016-12-26","19.1875","2015-12-26","3.875","2014-12-26","26.75","2013-12-26","15","2012-12-26","28.75","2011-12-26","28","2010-12-26","42","2009-12-26","2.5","2008-12-26","5","2007-12-26",NA,"2006-12-26",NA,"2005-12-26",NA
2024-12-27,1.25,"2023-12-27",NA,"2022-12-27","47","2021-12-27","34.75","2020-12-27","50.625","2019-12-27","15.5","2018-12-27","3.5","2017-12-27","18.25","2016-12-27","20.25","2015-12-27","3.5625","2014-12-27","27.5833333333333","2013-12-27","15.25","2012-12-27","30.25","2011-12-27","28","2010-12-27","42","2009-12-27","2.5","2008-12-27","4","2007-12-27",NA,"2006-12-27",NA,"2005-12-27",NA
2024-12-28,1.16666666666667,"2023-12-28",NA,"2022-12-28","46.5","2021-12-28","37.75","2020-12-28","50","2019-12-28","16.4166666666667","2018-12-28","4","2017-12-28","16.75","2016-12-28","20.5","2015-12-28","3.25","2014-12-28","28.4166666666667","2013-12-28","15.4166666666667","2012-12-28","29.75","2011-12-28","30","2010-12-28","43.5","2009-12-28","2.5","2008-12-28","3","2007-12-28",NA,"2006-12-28",NA,"2005-12-28",NA
2024-12-29,1.08333333333333,"2023-12-29",NA,"2022-12-29","49.5","2021-12-29","42.25","2020-12-29","54.5","2019-12-29","17.3333333333333","2018-12-29","3.75","2017-12-29","17","2016-12-29","21.5","2015-12-29","4","2014-12-29","29.25","2013-12-29","15.5833333333333","2012-12-29","32.9166666666667","2011-12-29","28","2010-12-29","43.5","2009-12-29","6.5","2008-12-29","2","2007-12-29",NA,"2006-12-29",NA,"2005-12-29",NA
2024-12-30,1,"2023-12-30",NA,"2022-12-30","53.75","2021-12-30","40","2020-12-30","52","2019-12-30","18.25","2018-12-30","3.5","2017-12-30","17.4375","2016-12-30","21.5","2015-12-30","3.75","2014-12-30","27","2013-12-30","15.75","2012-12-30","36.0833333333333","2011-12-30","34.5","2010-12-30","39.5","2009-12-30","5.5","2008-12-30","3","2007-12-30",NA,"2006-12-30",NA,"2005-12-30",NA
2024-12-31,1.75,"2023-12-31",NA,"2022-12-31","51.3125","2021-12-31","39.5","2020-12-31","53.25","2019-12-31","17.75","2018-12-31","3.25","2017-12-31","17.875","2016-12-31","21.1875","2015-12-31","3.75","2014-12-31","26","2013-12-31","12.75","2012-12-31","39.25","2011-12-31","34.6666666666667","2010-12-31","40.5","2009-12-31","5.25","2008-12-31","3","2007-12-31",NA,"2006-12-31",NA,"2005-12-31",NA
2025-01-01,1.25,"2024-01-01",NA,"2023-01-01","48.875","2022-01-01","40.75","2021-01-01","53.0625","2020-01-01","17.875","2019-01-01","3.75","2018-01-01","18.3125","2017-01-01","20.875","2016-01-01","3.8125","2015-01-01","23.75","2014-01-01","12.875","2013-01-01","40.25","2012-01-01","34.8333333333333","2011-01-01","41.9166666666667","2010-01-01","4.25","2009-01-01","4","2008-01-01",NA,"2007-01-01",NA,"2006-01-01",NA
2025-01-02,0.75,"2024-01-02",NA,"2023-01-02","46.4375","2022-01-02","42","2021-01-02","52.875","2020-01-02","18","2019-01-02","4.25","2018-01-02","18.75","2017-01-02","20.5625","2016-01-02","3.875","2015-01-02","21.5","2014-01-02","13","2013-01-02","41.25","2012-01-02","35","2011-01-02","43.3333333333333","2010-01-02","4.25","2009-01-02","4","2008-01-02",NA,"2007-01-02",NA,"2006-01-02",NA
2025-01-03,2,"2024-01-03",NA,"2023-01-03","44","2022-01-03","43.25","2021-01-03","52.6875","2020-01-03","17","2019-01-03","2.5","2018-01-03","21.5","2017-01-03","20.25","2016-01-03","3.9375","2015-01-03","24","2014-01-03","14.75","2013-01-03","38.5","2012-01-03","35","2011-01-03","44.75","2010-01-03","4.25","2009-01-03","3.33333333333333","2008-01-03",NA,"2007-01-03",NA,"2006-01-03",NA
